timestamp,user_id,members,mentions,message_number
10/08/2017,4,56 79 50 3 81 83 14 138 16 17 141,0 0 0 0 0,2 2 4 4 3
10/08/2017,XXXXX,47 26,0 5,2 4
10/08/2017,XXXXX,27 81 14 56 138 143 62,0 0 0 0 0,3 1 1 2 1
10/08/2017,11,56 79 10 50 11 83 14 85 138,11 0 0 14 50 11 138 56 11,1 1 2 1 6 4
10/08/2017,14,56 79 10 50 11 83 85 138 16 62,0 0 0 10 14 62,4 3 1 11
10/08/2017,16,4 5 14 56 155 74,0 0 0 0 0 0,3 1 4 3 8 2
10/08/2017,17,56 79 4 83 14 138 16 152 141,0 0 0 0,2 4 1 2
10/08/2017,XXXXX,10,0,4
10/08/2017,XXXXX,66 53 138 141,0 0 53 66,5 4 20
10/08/2017,XXXXX,12 51 5 42,47 47,6 2
10/08/2017,50,58 4 11 56 155,0 0 50 50,2 2 5 8
10/08/2017,XXXXX,12 42 47 51,0 0,3 3
10/08/2017,XXXXX,66 33,0,5
10/08/2017,56,11 83 138 16 10 50 59 9 141,0 56 0 56 0 0 0 0,1 1 2 12 6 1 1 3
10/08/2017,58,50,0,2
10/08/2017,XXXXX,62 56,0 0,14 8
10/08/2017,XXXXX,14 156 138 155 10 59,0 0 0 0 0,4 1 1 2 9
10/08/2017,XXXXX,81 53 33,0 66 66,2 9 13
10/08/2017,69,9 83,0 0,2 16
10/08/2017,XXXXX,79 16,0 0,8 3
10/08/2017,79,85 11 74 14,0 0 0 0,5 3 3 19
10/08/2017,80,9 53,0 0,1 1
10/08/2017,XXXXX,66 4 81 138 10,0 81 81 0,7 14 1 2
10/08/2017,XXXXX,4 69 56 6 138 155 50 9,0 0 0 0 0 83,2 22 12 3 2 4
10/08/2017,XXXXX,79,0,14
10/08/2017,138,56 10 154 81 83 14 11 141 33 17 62,0 0 0 0 0 0 0 0,3 3 2 8 1 2 2 4
10/08/2017,XXXXX,6 138 56 33,0 0 0,1 5 1
10/08/2017,143,10 143,0 0,1 1
10/08/2017,XXXXX,153 17,0 153,1 4
10/08/2017,XXXXX,152,0,5
10/08/2017,XXXXX,138,154,4
10/08/2017,155,4 11 16 50 62,0 0 0 0 0,3 1 1 1 2
10/08/2017,XXXXX,62,0,4
11/08/2017,3,11 5 56 16 10 17 65,0 0 0 0 0 0 0,1 23 19 4 15 20 5
11/08/2017,4,27 53 62 10 155 11 14 16 152 141,0 0 0 0 0 0 0 0 0 0,1 6 2 3 1 1 3 5 1 2
11/08/2017,XXXXX,3 47 53 16,0 0 0 0,2 1 5 3
11/08/2017,XXXXX,3 83 69 141,0 0 0 0,2 1 8 3
11/08/2017,XXXXX,3 4 14 56 17 143,0 0 0 0 0 0,9 1 13 1 11 3
11/08/2017,11,3 4 14 155 50,11 11 0 0 155 50,16 9 1 1 8
11/08/2017,14,11 4 81 83 79 16 10 62,0 0 0 14 0 14 0 0,3 16 2 9 5 2 16 5
11/08/2017,16,3 4 5 14 16 154 74,0 0 0 0 0 0 0,7 4 1 3 1 8 4
11/08/2017,17,3 62 10 152 141,0 0 0 0 0,8 2 6 1 61
11/08/2017,XXXXX,74,23 26,39
11/08/2017,XXXXX,4,0,2
11/08/2017,30,58,0,1
11/08/2017,XXXXX,66 81 53,0 0 0,55 28 2
11/08/2017,XXXXX,12 47 51,0,1
11/08/2017,XXXXX,5 51 42 12,0 0 47 0,5 2 1 3
11/08/2017,50,58 11 155 62,50 0 0 0,2 2 2 5
11/08/2017,XXXXX,26 42 12 47,0 51 0,1 2 1
11/08/2017,53,66 4 5 53 80 81 33,0 0 0 0 0 0,4 4 1 13 1 11
11/08/2017,XXXXX,3 81 11 138 10 50 65 59 141,0 56 0 56 56 0 0 0,15 13 2 12 2 3 4 3
11/08/2017,58,50,0,7
11/08/2017,XXXXX,56,0,14
11/08/2017,62,17 4 14 50,0 0 62 0,3 7 7 2
11/08/2017,65,3,0,4
11/08/2017,66,53 33,66 66,40 5
11/08/2017,69,6 83,69,2
11/08/2017,XXXXX,26 81 16,0 74 0,9 39 7
11/08/2017,79,16,0,2
11/08/2017,80,53,0,7
11/08/2017,XXXXX,53 74 14 56,81 0 0 0,20 2 1 4
11/08/2017,XXXXX,69 14 6 138 92,0 0 0 0,4 1 5 1
11/08/2017,XXXXX,83,0,2
11/08/2017,138,11 83 56,0 0,5 1
11/08/2017,141,17 6 4 56,0 141 0 0,11 11 3 2
11/08/2017,143,10 155 154,143 143 0,6 22 1
11/08/2017,XXXXX,153 17 4,4 0 153,2 179 99
11/08/2017,XXXXX,152,0,42
11/08/2017,XXXXX,143 16,0 154,6 19
11/08/2017,155,11 4 50,0 0 0,1 3 10
12/08/2017,XXXXX,56,0,6
12/08/2017,4,53 16,0 0,1 1
12/08/2017,XXXXX,53 14,0 10,4 2
12/08/2017,11,11,0,1
12/08/2017,XXXXX,10,0,6
12/08/2017,16,3 4,0 0,1 2
12/08/2017,XXXXX,66 53,0,4
12/08/2017,XXXXX,10,0,3
12/08/2017,XXXXX,3,56,7
12/08/2017,XXXXX,56,0,1
12/08/2017,66,53 33,66,7
13/08/2017,XXXXX,4,0,2
13/08/2017,XXXXX,3 14 6 16 10,0 0 0,3 8 4
13/08/2017,XXXXX,6 4,0 0,5 2
13/08/2017,XXXXX,14,0,1
13/08/2017,XXXXX,10 4 16,0 0,4 3
13/08/2017,XXXXX,14,0,4
13/08/2017,XXXXX,138,0,1
13/08/2017,XXXXX,141 62,0 0,1 1
13/08/2017,XXXXX,138,0,1
14/08/2017,3,10 11 14 16,3 0 0 0,15 27 18 4
14/08/2017,4,14 147 6 16 10 144 17,0 0 0 0 0 0,3 1 1 1 6 2
14/08/2017,XXXXX,47 51,0,2
14/08/2017,XXXXX,4 85 69 83 138 16,0 0 0 0 83,2 10 3 3 17
14/08/2017,XXXXX,27 3 11 81 4 14 138 16 10 65,0 0 0 0 0 0 0 0,22 1 1 6 5 1 6 2
14/08/2017,11,53 56 10 50 3 81 83 138 17 141,0 0 0 0 0 0 83 138 56 141 0,18 2 6 5 2 3 2 3 4 2
14/08/2017,XXXXX,3 4 53 16 10 62,0 0 0 0 0,15 1 5 2 1
14/08/2017,XXXXX,69 53 56 6 79 10 144 3 4 14 16 141,0 0 0 0 16 0 0 0 0 0 0,4 1 1 2 3 5 2 1 1 1 3
14/08/2017,17,152 11 138,0 0,56 1
14/08/2017,XXXXX,147 26 141,0 0 0,21 2 33
14/08/2017,XXXXX,23,0,32
14/08/2017,XXXXX,10,0,16
14/08/2017,XXXXX,66 154,0 0,2 7
14/08/2017,XXXXX,5 51,5,4
14/08/2017,50,58 11 51,0 0 58,4 1 4
14/08/2017,XXXXX,50 62 47 51,0 0 0 0,1 4 1 9
14/08/2017,53,11 4 14 16,0 0 0 0,1 9 14 2
14/08/2017,56,11 16 10 65 141,0 0 0 0 56,1 1 5 5 5
14/08/2017,58,50,0,5
14/08/2017,XXXXX,144 138 14 51,0 0 0 0,3 8 2 1
14/08/2017,XXXXX,10 56,0 0,6 3
14/08/2017,66,81 4 83 6 138,0 0,1 6
14/08/2017,69,6 83,83,1
14/08/2017,XXXXX,79,0,17
14/08/2017,79,74 14 16,79 0 0,13 3 30
14/08/2017,81,143 3 11 66,0 0 81 0,3 2 6 1
14/08/2017,83,66 69 56 6 50 11 4 138 141,0 0 0 0 0 83 69,5 5 1 4 1 22
14/08/2017,XXXXX,6,0,11
14/08/2017,XXXXX,66 11 83 4 6 10 17 62,0 0 0 0 0 0,1 9 1 5 1 1
14/08/2017,141,11 23 56,0 0,2 2
14/08/2017,143,143 81,0 0,5 1
14/08/2017,XXXXX,4 16,0 0,2 2
14/08/2017,XXXXX,4 23,0 0,9 56
14/08/2017,152,17,0,142
14/08/2017,XXXXX,33,0,7
15/08/2017,3,11 4 6 16 65 152,0 0 0 0 0 0,10 45 22 1 7 1
15/08/2017,4,3 11 81 6 50 17 152 141,0 0 0 4 0 3 0,3 9 2 2 2 3 1
15/08/2017,XXXXX,27 69 53 79 50 74 3 5 14 59 9 141 4 83 85 16,0 0 0 0 0 0 0 6 0 0 83 6 6 6 6 0 6,31 12 1 4 1 8 5 24 11 16 7 5 4 3 10 2
15/08/2017,XXXXX,138 14 80,0 0,1 1
15/08/2017,11,3 11 83 14 4 81 155,0 0 83 14 4 11,20 2 2 4 3
15/08/2017,14,11 53 6 16 155 141,0 0 14 0 0,1 5 11 2 1
15/08/2017,XXXXX,3 4 14 141,0 0 0 0,2 2 1 4
15/08/2017,17,152 4,0 0,3 22
15/08/2017,XXXXX,154,0,1
15/08/2017,XXXXX,155 4 141 59,50 0 0 50,3 2 3 5
15/08/2017,53,6 141 14 79,0 0 0 0,4 17 10 29
15/08/2017,XXXXX,3,0,1
15/08/2017,XXXXX,144 138,0 0,3 1
15/08/2017,XXXXX,3,0,2
15/08/2017,66,81,0,1
15/08/2017,XXXXX,6 83,0,3
15/08/2017,XXXXX,6,0,17
15/08/2017,79,6 53 141,0 0 0,1 16 4
15/08/2017,80,10 14,0,3
15/08/2017,XXXXX,143 11 4,0 0,1 1
15/08/2017,83,66 11 4 69 6 138 141,83 83 0 0 0 83 69,21 3 7 16 1 15
15/08/2017,XXXXX,6,0,12
15/08/2017,138,83 62,0 0,2 5
15/08/2017,141,27 53 6 79 50 4 83 14 16,0 0 0 0 0 0 0 0 0,3 18 2 5 1 1 12 2 16
15/08/2017,143,154,0,10
15/08/2017,XXXXX,62,0,2
15/08/2017,XXXXX,153 17 3 4,3 4 0 153,2 3 35 11
15/08/2017,XXXXX,152,0,6
15/08/2017,XXXXX,143,0,11
15/08/2017,XXXXX,50 11 14,0 0,1 3
16/08/2017,3,4 83 56 6 17 65 141,0 3 0 0 0 0 0,18 11 3 1 10 4 2
16/08/2017,4,56 62 23 6 90 3 11 81 14 153 16 141,0 0 0 0 0 0 0 0 0 0 0,10 1 1 1 1 3 1 1 2 1 1
16/08/2017,XXXXX,141 73,5 0,1 1
16/08/2017,6,27 69 32 53 23 79 50 74 3 5 14 138 52 17 9 152 141 4 83 33 16 62,0 6 0 6 6 6 0 6 6 6 0 0 0 6 74 6 6 6 6 6 6 6 74 6 50 6 6 83 69,16 2 1 2 5 5 4 3 3 4 25 2 7 2 2 2 2 2 5 3 2 3 4 19 12
16/08/2017,XXXXX,27 3 80,0 0 0,1 7 2
16/08/2017,11,11 4 81 56 83 138 50 17 141,0 50 0 138 81 4 83 141,1 6 5 4 1 3
16/08/2017,14,4 138 16 10 144 141,0 0 0 14 0,1 7 5 8 2
16/08/2017,16,6 10 3 4 83 14 17 141,0 0 0 0 0 0 0 0 0,2 1 1 3 8 1 1 9 1
16/08/2017,17,3 4 11 138 152 141,0 0 0 0 0,3 1 1 9 1
16/08/2017,XXXXX,4 147 6 50 141,0 0 0 0 0,2 1 1 2 2
16/08/2017,XXXXX,10,0,8
16/08/2017,30,51,0,1
16/08/2017,XXXXX,73 153 6 152 141,0 0 0 0 0,1 1 1 1 4
16/08/2017,XXXXX,6 81 141,0 0 0,7 1 2
16/08/2017,XXXXX,42,0,1
16/08/2017,XXXXX,11 4 58 6 23 79 59 141,0 0 0 0 0 0 0 0,1 1 6 2 1 1 1 8
16/08/2017,XXXXX,30 51 42 12 47,0 0 0,1 1 6
16/08/2017,XXXXX,141,0,1
16/08/2017,53,66 6 79 50 74 4 83 9 141,0 0 0 0 0,1 3 24 13 5
16/08/2017,56,11 3 4 141,0 0 0 0,5 3 6 6
16/08/2017,58,50,0,5
16/08/2017,XXXXX,50,0,1
16/08/2017,XXXXX,4 6 138 144 141,0 0 0 0 0,3 1 5 1 2
16/08/2017,65,3 59,0 0,10 1
16/08/2017,66,81,0,1
16/08/2017,69,6 83 78,0 0 0,1 1 9
16/08/2017,XXXXX,32 82,73 0,2 1
16/08/2017,XXXXX,6 141,0 0,2 1
16/08/2017,79,53 6 50 74 11 4 14 83 85 16 143 9 141,0 79 0 79 0 79 0 0 0,3 3 9 6 26 5 1 4 5
16/08/2017,81,66 11 4 33 143,0 0 0 0,2 3 3 1
16/08/2017,83,69 53 6 79 50 74 3 11 4 14 138 16 9 141,0 83 0 83 0 0 0 0 0,1 2 2 1 29 5 1 2 2
16/08/2017,XXXXX,143 79,0,7
16/08/2017,XXXXX,4,0,1
16/08/2017,138,11 83 14 17 62,0 0 0 0,6 6 15 3
16/08/2017,141,53 56 6 50 3 4 83 14 11 147 16 52 62,0 0 141 0 0 0 0 141 0 0 0 0 141 0,3 3 19 5 5 1 1 3 7 2 1 3 4 7
16/08/2017,143,154 81 85 79,0 0 0,3 2 7
16/08/2017,XXXXX,10 14 62,0 0,1 1
16/08/2017,XXXXX,23 141,0 0,1 2
16/08/2017,152,17 32,17 0,15 2
16/08/2017,XXXXX,4 32,0 0,1 1
16/08/2017,XXXXX,143,0,3
16/08/2017,XXXXX,56,0,3
17/08/2017,3,11 4 10 65 143 141,0 0 0 0 0 0,12 5 1 2 2 1
17/08/2017,4,3 11 81 53 23 155 59,0 0 0 0 0 0 0,3 4 1 4 2 3 1
17/08/2017,XXXXX,23 141,5 0,75 3
17/08/2017,XXXXX,4 53 14 17 59 152 62,0 0 0 0,1 1 1 1
17/08/2017,XXXXX,27 3 80 14 144 62,0 0 0 0 10 0,4 3 3 1 6 1
17/08/2017,11,11 4 53 14 56 79 141,4 11 0 0 53 11 0 0 0,5 1 2 2 1 1 2
17/08/2017,14,62 6 10 50 144 74 3 11 4 83 33 16 9 141,0 0 0 0 0 0 14 0 0,1 2 6 3 1 1 6 1 1
17/08/2017,XXXXX,4 69 14 56 6 79 50 144,0 0 0 0 0 6,3 3 3 9 2 1
17/08/2017,17,4 6 152 62,0 0 152 6,4 9 7
17/08/2017,XXXXX,147 4 5 26,0 23 23 0,2 46 17 4
17/08/2017,XXXXX,23 56 51,23 0 0,18 6 1
17/08/2017,27,10 141,0 0,1 1
17/08/2017,XXXXX,81,0,2
17/08/2017,XXXXX,12 42 51,0,2
17/08/2017,XXXXX,58 6 74 4 11 83 14 33 147 16 51 59 9 141,0 0 0 0 0 0 50 50 0,1 1 1 1 3 1 1 1 3
17/08/2017,XXXXX,50 47 26,0 51 0,5 1 5
17/08/2017,53,3 4 141 6 62,0 0 0 0 0,3 10 2 3 1
17/08/2017,56,11 56 156 138 16 59 141,0 0 0 0 0 0 0,2 5 1 10 3 4 8
17/08/2017,XXXXX,50 6 4 56,0 0 0 59,3 4 6 17
17/08/2017,XXXXX,4 6 17 152,0 152,3 3
17/08/2017,65,3,65,5
17/08/2017,XXXXX,81,0,1
17/08/2017,69,6 83,0 0,1 1
17/08/2017,XXXXX,79,74,28
17/08/2017,79,11 81 85 16 143 74 141,0 0 0 0 0 0 0 0,1 9 40 8 8 34 5 2
17/08/2017,80,10,0,8
17/08/2017,81,66 4 11 33 79 141,0 0 81 0 0 0,2 3 4 8 3 1
17/08/2017,XXXXX,69 6 50 74 4 141 14 33 138 9 62,0 0 0 0 0 0,1 1 4 11 1 2
17/08/2017,XXXXX,143 79,0 0,12 3
17/08/2017,138,83 56,0 0,2 3
17/08/2017,XXXXX,27 56 6 79 154 3 11 81 14 83 33 147 16,0 0 0 0 0 0 0 0 0 0 141 0 0,2 4 2 4 2 1 1 6 27 4 15 1 2
17/08/2017,143,3 85 79,0 0 0,2 6 2
17/08/2017,XXXXX,14 16,0 0,2 2
17/08/2017,147,23 141,0 0,2 3
17/08/2017,XXXXX,4 6 17 62,0 62 6,12 8
17/08/2017,XXXXX,141,0,2
17/08/2017,XXXXX,50 4 62,0 155 0,1 2 1
17/08/2017,XXXXX,56,0,1
18/08/2017,3,11 4 14 53 16 65 141,0 0 0 0 0 3 0,10 8 7 7 19 33 1
18/08/2017,4,53 62 3 11 81 14 17 59 141,0 0 0 0 0 0 0 0 0 0,7 3 5 1 6 5 9 2 3 1
18/08/2017,XXXXX,141,0,2
18/08/2017,XXXXX,69 53 23 50 144 74 11 14 17 9 152 141 4 83 33 16 62,0 0 0 0 0 0 0 0 0,4 1 16 1 4 3 1 3 2
18/08/2017,10,27 138 80 141,0 0 0 0,3 16 1 3
18/08/2017,11,53 56 6 50 74 3 4 83 81 147 141,0 11 6 0 0 0 11 0 56 147,5 3 6 8 13 14 2 3 10
18/08/2017,14,3 4 80 16 17 92,0 0 0 0 0 0,5 7 1 1 1 2
18/08/2017,16,3 4 69 6 79 74 141,0 0 0 16 0,13 5 12 13 1
18/08/2017,17,152 138 14,0 0 0,1 2 15
18/08/2017,XXXXX,74 51,0 5 26,1 60
18/08/2017,XXXXX,10 141,0 0,4 5
18/08/2017,XXXXX,141,0,3
18/08/2017,XXXXX,6 50 154 74 4 83 14 143 9 141,0 0 0,5 6 1
18/08/2017,XXXXX,12 42 51,51,4
18/08/2017,XXXXX,58 59,0 0,1 1
18/08/2017,XXXXX,26 42 12 47,0 51 51 0,2 1 6 2
18/08/2017,53,3 4 11 66 85 141 6 62,0 0 0 0 0 0 0 0,12 8 1 9 2 2 6 4
18/08/2017,56,11 147 50 59 141,0 56 50 56,3 7 13
18/08/2017,XXXXX,50,0,2
18/08/2017,59,4 56 153 50 152,0 0 0 0,8 3 3 5
18/08/2017,XXXXX,17 4 53,0 0 0,9 1 1
18/08/2017,65,10 3,65 0,14 5
18/08/2017,XXXXX,53,0,1
18/08/2017,XXXXX,83 141,0 0,14 9
18/08/2017,XXXXX,27,0,2
18/08/2017,74,53 6 23 79 50 26 11 4 83 14 33 16 143 9 141,0 0 0 0 0 0 0 6 0,2 23 8 37 23 3 1 1 2
18/08/2017,79,143 74 141 16,0 0 79 0,27 29 23 1
18/08/2017,80,10 14,0 0,15 2
18/08/2017,81,66,0,1
18/08/2017,XXXXX,11 69 6 141,83 0 0 0,11 18 14 3
18/08/2017,XXXXX,53 141,0 85,6 17
18/08/2017,XXXXX,14,0,3
18/08/2017,138,10 17,0 0,2 2
18/08/2017,141,27 69 32 53 79 50 74 3 5 17 152 141 56 6 10 4 83 85 33 16,0 0 0 141 0 0 0 0 0 141 0 0 0 141 0 0 0 0 141 0,1 3 2 32 6 9 2 1 3 5 1 3 8 13 2 15 13 24 3 1
18/08/2017,143,14,0,3
18/08/2017,XXXXX,6,0,1
18/08/2017,147,50 11 56,56 11 147,26
18/08/2017,XXXXX,153 17 141 59,17 141 0,22 2 2
18/08/2017,XXXXX,143 154 33,0 143,3 10
19/08/2017,XXXXX,53,3,3
19/08/2017,XXXXX,153 141 51,0 0 0,2 1 1
19/08/2017,17,4 141,0 0,1 2
19/08/2017,XXXXX,141,0,1
19/08/2017,XXXXX,4,0,3
19/08/2017,XXXXX,3,0,1
19/08/2017,XXXXX,16,0,1
19/08/2017,XXXXX,50 17,0 0,1 1
19/08/2017,XXXXX,6,6,1
19/08/2017,XXXXX,152 4 59,0 0 0,1 1 1
20/08/2017,XXXXX,17 4,0 0,4 1
20/08/2017,XXXXX,3 85 152,0 0 0,4 2 7
20/08/2017,6,83 69 10 144 63 152,0 0 0 0 0,1 1 1 1 1
20/08/2017,XXXXX,6 74,0 0,2 1
20/08/2017,XXXXX,11 85,0 0,2 3
20/08/2017,XXXXX,141,0,1
20/08/2017,XXXXX,16,0,1
20/08/2017,17,3 141,3 17,2 3
20/08/2017,53,3,0,1
20/08/2017,XXXXX,10,0,1
20/08/2017,XXXXX,11 4,0 0,3 4
20/08/2017,XXXXX,14,0,1
20/08/2017,XXXXX,6 4,4 0,15 1
21/08/2017,3,11 4 5 56 10 65,0 0 0 3 0 0,6 1 21 82 1 37
21/08/2017,4,66 53 6 23 155 26 154 3 11 147 52,0 0 0 0 0 0 0 0 0 0,5 10 19 2 1 4 1 1 1 1
21/08/2017,XXXXX,3 32 23 26 152 47,0 0 0 0 23 5,5 1 2 1 10
21/08/2017,6,66 69 53 56 10 144 63 145 4 83 138 146 141,0 0 0 0 0 6 0 0 0 0 0 0,10 1 4 1 1 4 8 7 2 1 1 1
21/08/2017,XXXXX,56,0,5
21/08/2017,10,3 11 80 65 9 154 74 141,0 0 0 0 0 0 0 0,21 2 2 4 10 6 2 1
21/08/2017,11,3 11 4 53 56 83 10,11 0 0 0 0 0 11,61 25 5 2 1 1 2
21/08/2017,14,80 79 141,14 0 0,12 3 3
21/08/2017,XXXXX,85 74,0 0,3 18
21/08/2017,17,138 83 152,0 0 0,4 2 1
21/08/2017,XXXXX,4 5 56 147 50 26,0 0 0 0 0 4 147 26 0,3 13 10 5 5 6 15
21/08/2017,XXXXX,5 23 51,26 0 0 0,6 8 4 4
21/08/2017,XXXXX,5 26 42 51 12,0 0 47,7 1 3
21/08/2017,50,56 147 23 155 59,0 0 50 0 0,5 3 10 7 1
21/08/2017,XXXXX,26 42 12 47,51 51 0,7 2 1
21/08/2017,53,66 11 4 141 6 62,0 0 0 0 53 0,7 3 3 23 57 3
21/08/2017,56,3 11 153 156 6 23 50 9,0 56 56 0 0 0 0 0,2 1 5 6 5 2 2 6
21/08/2017,59,50 5,0 0,1 19
21/08/2017,XXXXX,138 53,62 0,10 3
21/08/2017,XXXXX,6 83,0 0,2 1
21/08/2017,65,10 3,65 0,18 4
21/08/2017,66,4 53,0 66,1 36
21/08/2017,XXXXX,83 78,0 0,10 9
21/08/2017,XXXXX,82,0,1
21/08/2017,74,10 79 16,0 0 0,21 10 12
21/08/2017,78,69,0,13
21/08/2017,79,14 16 10 74 141,0 79 0 0 0,1 27 1 17 2
21/08/2017,80,10 14,80 0,10 4
21/08/2017,XXXXX,73,0,2
21/08/2017,XXXXX,69 6 17 63 141,0 0 0 0 0 0,10 3 5 6 14 3
21/08/2017,XXXXX,16,0,39
21/08/2017,138,66 141 6 17 143 62,0 0 0 0 0,2 2 1 3 2
21/08/2017,141,53 6 79 10 83 14 138 17 141,141 0 0 0 0 0 0 141 0,8 4 8 1 1 1 11 3 1
21/08/2017,143,10 66 154 138,143 0 0 0,2 5 6 8
21/08/2017,XXXXX,6,0,1
21/08/2017,145,146 6,145 6,2 1
21/08/2017,146,145,146,2
21/08/2017,147,50 23,0 147,4 7
21/08/2017,XXXXX,156 17 5,5 17 156,3 1 6
21/08/2017,XXXXX,143 4,0 0,2 11
21/08/2017,155,50,155,2
21/08/2017,XXXXX,152 56,56 0,5 3
22/08/2017,3,10 4,0 0,9 11
22/08/2017,4,155 50 90 154 3 11 85 17 59 141,0 0 0 0 0 0 0 0 0 0,6 4 5 2 2 5 1 1 3 2
22/08/2017,5,47 23 26,0 5 0,23 37 6
22/08/2017,6,66 69 53 144 4 83 5 33 17 59 141,0 0 0 0 0 6 0,2 10 4 4 3 3 4
22/08/2017,XXXXX,143 3 83 79,0 0 10 10,6 4 4 1
22/08/2017,11,11 4 53 147 50 152 141,0 0 0 0 0 11 0,2 3 6 7 4 1 1
22/08/2017,12,51,0,2
22/08/2017,14,56 79 62,0 0,1 1
22/08/2017,XXXXX,155 85 53,0 0 0,1 3 2
22/08/2017,17,4 83 141,17 0 0,8 1 1
22/08/2017,XXXXX,147 26 5,0 0 26,25 1 3
22/08/2017,XXXXX,23 5 59,0 23,1 6
22/08/2017,30,58,0,1
22/08/2017,XXXXX,66 83 53 141,0 0 0 0,7 7 1 12
22/08/2017,XXXXX,5 51,47 0,43 4
22/08/2017,50,4 83 11 147 59,0 0 0 0,2 4 3 1
22/08/2017,XXXXX,12 47 5 51,0 0 0,7 2 5
22/08/2017,53,66 69 79 74 11 80 83 141 33 16 62,0 0 0 0 0 53 0 0 53 53 0 0,7 3 11 2 18 3 27 4 20 12 14 17
22/08/2017,56,14 79,0,3
22/08/2017,XXXXX,4 6 50 26 65 47,0 0 0 0 0 0,5 2 1 2 8 1
22/08/2017,XXXXX,17 83,0 0,1 1
22/08/2017,XXXXX,81 53 33 6 138 143,0 0 0 66 0 53,6 6 1 12 11 19
22/08/2017,XXXXX,53 141,69 0,2 1
22/08/2017,74,141 53 79,74 0 74,31 6 2
22/08/2017,79,10 74 53,0 0 0,8 5 9
22/08/2017,80,53 141,0 0,19 6
22/08/2017,83,69 53 6 10 50 83 141 33 138 17 62,0 0 0 0 83 83 0 0 0 0 0,6 4 2 6 4 8 4 1 2 4 2
22/08/2017,XXXXX,4 16,0 0,10 4
22/08/2017,XXXXX,4,0,1
22/08/2017,138,143 66 83,0 0 0,3 1 1
22/08/2017,141,11 69 53 80 83 6 74,0 0 0 0 0 0 0,3 10 9 2 2 8 11
22/08/2017,143,155 66 138,0 0 143,8 1 1
22/08/2017,XXXXX,6,0,3
22/08/2017,146,145,146,1
22/08/2017,XXXXX,23,0,1
22/08/2017,XXXXX,153 11,0 153,8 125
22/08/2017,XXXXX,152,152,50
22/08/2017,XXXXX,4,0,3
22/08/2017,XXXXX,4 16,0 0,5 3
23/08/2017,3,4 6 138 65 63,0 0 0 0,1 1 5 2
23/08/2017,4,69 6 10 50 3 11 85 83 52 17 59 141,0 0 0 0 0 0 0 0 0 0 0 0 6,1 1 2 2 2 7 2 3 1 1 1 1 1
23/08/2017,5,23 26 51 47,0 5 0 0,56 10 1 3
23/08/2017,6,69 53 63 145 3 4 83 14 11 141 80 146 59 78,0 6 0 0 0 0 3 6 0 0 6 0,1 3 3 1 2 5 7 1 1 4 2
23/08/2017,XXXXX,4 83 80 53 143 154 141,0 0 0 0 0 0 10,2 2 1 3 3 1 3
23/08/2017,11,56 155 50 11 4 81 14 83 16 52 141,0 0 0 0 0 155 4 81 56 11,2 2 1 4 5 2 1 3 3
23/08/2017,XXXXX,51,0,3
23/08/2017,14,6 79 16,0 0 0,1 3 3
23/08/2017,XXXXX,79 141,0 0,5 4
23/08/2017,17,154 65 4,0 0 0,3 3 2
23/08/2017,23,4 5 56 147 50 26,0 0 0 0 0,63 3 18 2 1
23/08/2017,XXXXX,23 5,23,2
23/08/2017,XXXXX,5 51 59 12 42,47 0 0 51 12 47 5,19 1 2 1 7
23/08/2017,50,4 83 11 147 23 50 59 141,0 0 0 0 0 0 0 0,8 1 1 4 2 1 8 1
23/08/2017,XXXXX,42 12 47,0 51 42,4 2 2
23/08/2017,XXXXX,11 4 138 56,0 0 0,2 2 2
23/08/2017,XXXXX,66 69 14 80 83 23 6 10,0 0 0 0 0 0 0,1 2 2 2 1 3 3
23/08/2017,56,11 83 4 23 52 141,56 11 0 0 56 52 0,5 4 1 6 1
23/08/2017,59,50 6 4 47,0 0 0 0,5 4 6 9
23/08/2017,XXXXX,141,0,3
23/08/2017,XXXXX,3 6,0,1
23/08/2017,65,17,0,1
23/08/2017,66,143 138,0 0,2 1
23/08/2017,XXXXX,83 141,0 0,4 1
23/08/2017,XXXXX,27,0,1
23/08/2017,74,79 141,74 0,18 2
23/08/2017,78,69,0,3
23/08/2017,79,83 74 14 16,79 0 0 0,9 8 25 6
23/08/2017,80,10 6 53 141,0 0 0,3 2 1
23/08/2017,XXXXX,11,0,6
23/08/2017,83,69 53 56 6 79 10 50 11 80 138 141,0 0 83 0 0 0 0 0 83 0 0,2 3 6 4 7 8 49 1 3 1 2
23/08/2017,XXXXX,4 141,0 0,2 2
23/08/2017,138,10 52 3 83,0 138 0 0,3 2 1 30
23/08/2017,141,69 79 155 50 74 11 80 14 152 56 6 10 4 83 85 16 62,0 0 0 0 0 0 0 0 83 0 0 0 0 0 0 0 141 0,2 3 1 1 1 2 1 3 1 2 1 1 3 3 2 1 8 2
23/08/2017,143,66 154,0 0,1 3
23/08/2017,145,146 6 63,6 63,5 1
23/08/2017,XXXXX,50 23,0 0,26 11
23/08/2017,XXXXX,141,141,1
23/08/2017,XXXXX,10 17 143,0 0 0,2 1 3
23/08/2017,155,11 14 141,0 0,1 1
24/08/2017,3,11 4 56 10 50 65,0 0 0 3 0,5 4 8 1 5
24/08/2017,4,3 11 83 66 147 6 138 50 141,0 0 0 0 0 0 0,1 8 3 6 1 2 2
24/08/2017,5,27 47 23,0 0 0,1 4 2
